X,Y,id,pk_uid,cod_stz,den_uff,cod_gnz,x_stz,y_stz,tip_gnz,gnz,org,origine,indirizzo,comune,provincia,gestore,categoria,cod_sta,data_agg,data_elab,icon_url
10.1536390634708,44.1702998195895,"204","204",RTT0902947SF,EQUI TERME,RTT0902947GK,"1592256.07321","4891451.944004","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione 18,Casola in Lunigiana,MS,RFI,bronze,"0100","20190904","20191024",./0.png
10.5030632888483,43.5518479386411,"205","205",RTT0903283SF,FAUGLIA-LORENZANA,RTT0903283GK,"1621439.978013","4823212.494107","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Guglielmo Marconi,Fauglia,PI,,,"0200","20190904","20191024",./0.png
11.3078601631,43.8302742512434,"206","206",RTT0901527SF,FIESOLE-CALDINE,RTT0901527GK,"1685589.898558","4855626.763544","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione,Fiesole,FI,RFI,bronze,"0100","20190904","20191024",./0.png
11.473578423463,43.6216768277799,"207","207",RTT0901877SF,FIGLINE VALDARNO,RTT0901877GK,"1699606.49","4832843.2","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza della Repubblica,Figline e Incisa Valdarno,FI,RFI,silver,"0100","20190904","20191024",./0.png
9.93339265694464,44.3314035570713,"208","208",RTT0901016SF,FILATTIERA,RTT0901016GK,"1574444.81","4909123.17","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Balestracci 1,Filattiera,MS,RFI,bronze,"0100","20190904","20191024",./0.png
10.5422148958389,42.9707202962537,"209","209",RTT0900408SF,FIORENTINA DI PIOMBINO,RTT0900408GK,"1625793.125397","4758731.518245","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Localita' Fiorentina Stazione,Piombino,LI,,,"0200","20190904","20191024",./0.png
11.2770385210213,43.7770107716956,"210","210",RTT0900052SF,FIRENZE CAMPO DI MARTE,RTT0900052GK,"1683274.44","4849642.1","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Mannelli 10,Firenze,FI,RFI,gold,"0100","20190904","20191024",./0.png
11.1987746690177,43.7922101396695,"211","211",RTT0901459SF,FIRENZE CASCINE,RTT0901459GK,"1676931.076723","4851160.016819","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione delle Cascine,Firenze,FI,,,"0200","20190904","20191024",./0.png
11.0084167253511,43.912896070461,"212","212",RTT0901277SF,MONTALE-AGLIANA,RTT0901277GK,"1661289.78","4864175.33","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Marconi,Montale,PT,RFI,silver,"0100","20190904","20191024",./0.png
11.5461468275908,42.9764116044711,"213","213",RTT0902467SF,MONTE AMIATA,RTT0902467GK,"1707647.06","4761355.21","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,S.P. della Badia di Sant'Antimo (N.55),Montalcino,GR,,,"0200","20190904","20191024",./0.png
11.3598619264881,42.9811140129778,"214","214",RTT0902225SF,MONTE ANTICO,RTT0902225GK,"1692441.513893","4761433.879272","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Civitella Paganico,GR,RFI,bronze,"0100","20190904","20191024",./0.png
10.7703861242169,43.8813144161214,"215","215",RTT0901164SF,MONTECATINI CENTRO,RTT0901164GK,"1642252.377688","4860230.346144","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Gramsci n.5,Montecatini Terme,PT,RFI,silver,"0100","20190904","20191024",./0.png
10.7805713804596,43.8793540773804,"216","216",RTT0901166SF,MONTECATINI TERME-MONSUMMANO,RTT0901166GK,"1643075.32","4860030.19","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Italia,Montecatini Terme,PT,RFI,silver,"0100","20190904","20191024",./0.png
11.018980703956,43.7334048595636,"217","217",RTT0900073SF,MONTELUPO-CAPRAIA,RTT0900073GK,"1662624.57","4844260.03","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Cavallotti n. 1,Montelupo Fiorentino,FI,RFI,silver,"0100","20190904","20191024",./0.png
11.8567657682134,43.135380192791,"218","218",RTT0903364SF,MONTEPULCIANO,RTT0903364GK,"1732375.88","4779825.09","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Europa,Montepulciano,SI,RFI,silver,"0100","20190904","20191024",./0.png
11.4196713388368,43.2300644836971,"219","219",RTT0900090SF,MONTERONI D'ARBIA,RTT0900090GK,"1696520.12","4789220.85","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Monteroni d'Arbia,SI,RFI,bronze,"0100","20190904","20191024",./0.png
11.4281459633951,43.2178076426804,"220","220",RTT0903235SF,MONTERONI SUD,RTT0903235GK,"1697247.868662","4787879.542784","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Emilia,Monteroni d'Arbia,SI,,,"0200","20190904","20191024",./0.png
10.6192415721301,43.8312811317915,"221","221",RTT0901053SF,PORCARI,RTT0901053GK,"1630218.74","4854424.21","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Porcari,LU,RFI,bronze,"0100","20190904","20191024",./0.png
11.7464115697518,43.7445540265964,"222","222",RTT0900140SF,PORRENA,RTT0900140GK,"1721168.58","4847183.37","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Falterona,Poppi,AR,TFT,,"0100","20190904","20191024",./0.png
10.5398172249496,42.9318622890094,"223","223",RTT0900079SF,PORTOVECCHIO DI PIOMBINO,RTT0900079GK,"1625676.616048","4754412.658199","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Portovecchio,Piombino,LI,,,"0200","20190904","20191024",./0.png
11.1616232659062,43.8494177505793,"224","224",RTT0902834SF,PRATIGNONE,RTT0902834GK,"1673775.931223","4857435.314506","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via del Pratignone,Calenzano,FI,RFI,bronze,"0100","20190904","20191024",./0.png
11.075077698622,43.8914959094711,"225","225",RTT0903657SF,PRATO BORGO NUOVO,RTT0903711GK,"1666702.02361","4861930.718713","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0700",da integrazione grafi,Via Fabio Filzi 250,Prato,PO,RFI,silver,"0100","20190904","20191024",./0.png
11.1093737229714,43.8787887773419,"226","226",RTT0902858SF,PRATO CENTRALE,RTT0902858GK,"1669492.84","4860589.09","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione n. 13,Prato,PO,Centostazioni,gold,"0100","20190904","20191024",./0.png
11.0983688946885,43.8845096195476,"227","227",RTT0901319SF,PRATO PORTA AL SERRAGLIO,RTT0901319GK,"1668592.566806","4861201.99826","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Cavallotti n. 1,Prato,PO,RFI,silver,"0100","20190904","20191024",./0.png
11.7230673226111,43.787827556829,"228","228",RTT0902067SF,PRATOVECCHIO,RTT0902067GK,"1719130.720923","4851927.723981","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Pratovecchio Stia,AR,TFT,,"0100","20190904","20191024",./0.png
11.8725822025797,43.4941845092367,"229","229",RTT0903667SF,PUGLIA CECILIANO,RTT0901994GK,"1732290.75","4819719.68","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Localita' Casanuova di Ceciliano,Arezzo,AR,TFT,,"0300","20190904","20191024",./0.png
10.369015717891,43.4581937874938,"230","230",RTT0900584SF,QUERCIANELLA SONNINO,RTT0900584GK,"1610782.968378","4812624.093213","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via del Littorale,Livorno,LI,,,"0200","20190904","20191024",./0.png
10.3726448730871,43.4549027631529,"231","231",RTT0900583SF,QUERCIANELLA-SONNINO,RTT0900583GK,"1611082.6","4812263.42","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione,Livorno,LI,RFI,silver,"0100","20190904","20191024",./0.png
11.602493420914,43.2833395319342,"232","232",RTT0903351SF,RAPOLANO TERME,RTT0903351GK,"1711182.84","4795583.62","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Rapolano Terme,SI,RFI,bronze,"0100","20190904","20191024",./0.png
11.8364663780608,43.6497291246086,"233","233",RTT0900135SF,RASSINA,RTT0900135GK,"1728780.54","4836895.58","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Viale Dante Alighieri,Castel Focognano,AR,TFT,,"0100","20190904","20191024",./0.png
11.2186958332544,43.8196099426714,"234","234",RTT0900033SF,FIRENZE CASTELLO,RTT0900033GK,"1678452.28","4854246.08","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Davidsohn n.1,Firenze,FI,RFI,silver,"0100","20190904","20191024",./0.png
11.2380192825625,43.7786883121197,"235","235",RTT0903654SF,FIRENZE PORTA PRATO,RTT0901444GK,"1680129.21","4849742.79","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Fratelli Rosselli,Firenze,FI,RFI,silver,"0100","20190904","20191024",./0.png
11.2362798473265,43.8001169927648,"236","236",RTT0900036SF,FIRENZE RIFREDI,RTT0900036GK,"1679924.92","4852119.08","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via dello Steccuto n.1,Firenze,FI,RFI,gold,"0100","20190904","20191024",./0.png
11.3094010039633,43.7688888150918,"237","237",RTT0901717SF,FIRENZE ROVEZZANO,RTT0901717GK,"1685904.077303","4848812.146899","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Rovezzano,Firenze,FI,RFI,silver,"0100","20190904","20191024",./0.png
11.2680456000823,43.7916787242891,"238","238",RTT0901514SF,FIRENZE S.MARCO VECCHIO,RTT0901514GK,"1682506.066242","4851251.394884","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione,Firenze,FI,RFI,silver,"0100","20190904","20191024",./0.png
11.2479023749899,43.7767401001185,"239","239",RTT0900067SF,FIRENZE SANTA MARIA NOVELLA,RTT0900067GK,"1680930.435303","4849547.953125","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Firenze,FI,GrandiStazioni,platinum,"0100","20190904","20191024",./0.png
11.2499531999338,43.7873517802956,"240","240",RTT0901509SF,FIRENZE STATUTO,RTT0901509GK,"1681063.446071","4850731.07003","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Muratori,Firenze,FI,RFI,silver,"0100","20190904","20191024",./0.png
10.0917060650516,44.2027045283573,"241","241",RTT0900953SF,FIVIZZANO-GASSANO,RTT0900953GK,"1587256.96","4894983.68","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Stazione,Fivizzano,MS,RFI,bronze,"0100","20190904","20191024",./0.png
10.0609881162699,44.2023056014669,"242","242",RTT0900958SF,FIVIZZANO-ROMETTA-SOLIERA,RTT0900958GK,"1584803.088602","4894907.228802","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Stazione,Fivizzano,MS,RFI,bronze,"0100","20190904","20191024",./0.png
11.796926356317,43.240487118739,"243","243",RTT0900155SF,FOIANO,RTT0900155GK,"1727118.44","4791334.24","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Sinalunga,Foiano della Chiana,AR,TFT,,"0300","20190904","20191024",./0.png
10.7557427238253,42.9266630890931,"244","244",RTT0900364SF,FOLLONICA,RTT0900364GK,"1643308.71","4754180.45","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della stazione n.5,Follonica,GR,RFI,silver,"0100","20190904","20191024",./0.png
11.2893111991091,43.8801744630967,"245","245",RTT0901566SF,FONTEBUONA,RTT0901566GK,"1683944.948133","4861127.765076","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Vaglia,Vaglia,FI,RFI,bronze,"0100","20190904","20191024",./0.png
11.4062504416141,43.2944019665862,"246","246",RTT0902125SF,ARBIA,RTT0902125GK,"1695224.459598","4796334.821724","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Stazione,Asciano,SI,RFI,bronze,"0100","20190904","20191024",./0.png
10.3298279437539,43.5187249212809,"247","247",RTT0900614SF,ARDENZA,RTT0900614GK,"1607505.19","4819295.42","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Duccio Galimberti,Livorno,LI,,,"0200","20190904","20191024",./0.png
11.8754419796303,43.4609705737216,"248","248",RTT0900257SF,AREZZO,RTT0900257GK,"1732649.467785","4816038.686018","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza della Repubblica,Arezzo,AR,Centostazioni,gold,"0100","20190904","20191024",./0.png
11.8673875506772,43.4700808228759,"249","249",RTT0903668SF,AREZZO - CASELLO1,RTT0901988GK,"1731962.975968","4817028.055404","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Perennio,Arezzo,AR,TFT,,"0300","20190904","20191024",./0.png
11.8585402999915,43.4633124330936,"250","250",RTT0900167SF,AREZZO PESCAIOLA,RTT0900167GK,"1731273.13","4816251.69","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Concini,Arezzo,AR,TFT,,"0300","20190904","20191024",./0.png
11.5797718162926,43.2355744733416,"251","251",RTT0903341SF,ASCIANO,RTT0903341GK,"1709503","4790221.52","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via 1 Maggio,Asciano,SI,RFI,bronze,"0100","20190904","20191024",./0.png
11.5637141954094,43.2318509000455,"252","252",RTT0903204SF,ASCIANO-MONTE OLIVETO MAGGIORE,RTT0903204GK,"1708211.755274","4789767.859591","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Laurentana,Asciano,SI,RFI,silver,"0100","20190904","20191024",./0.png
9.97057059731047,44.2094231686586,"253","253",RTT0900064SF,AULLA LUNIGIANA,RTT0900064GK,"1577569.115758","4895608.529655","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza A.Straulino,Aulla,MS,RFI,silver,"0100","20190904","20191024",./0.png
11.8711100969924,43.5969866491056,"254","254",RTT0902002SF,BACIANO,RTT0902002GK,"1731777.25","4831133.63","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Della Zenna,Capolona,AR,TFT,,"0300","20190904","20191024",./0.png
11.27308968205,43.3856377555295,"255","255",RTT0903660SF,BADESSE,RTT0903715GK,"1684145.945361","4806165.050494","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0700",da integrazione grafi,Via Giuseppe Verdi,Monteriggioni,SI,RFI,bronze,"0100","20190904","20191024",./0.png
11.7694734905182,43.4013355195874,"256","256",RTT0902090SF,BADIA AL PINO,RTT0902090GK,"1724296.51","4809124.55","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Roma,Civitella Val di Chiana,AR,,,"0200","20190904","20191024",./0.png
10.5516747100957,44.0034146421366,"257","257",RTT0900875SF,BAGNI DI LUCCA,RTT0900875GK,"1624426.96","4873438.95","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazzale Europa n. 5,Bagni di Lucca,LU,RFI,bronze,"0100","20190904","20191024",./0.png
11.108825040723,43.5014387988568,"258","258",RTT0902178SF,BARBERINO DI VAL D'ELSA,RTT0902178GK,"1670514.622139","4818676.675223","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Barberino di Val d'Elsa,FI,RFI,bronze,"0100","20190904","20191024",./0.png
